"id","x","y","Categories","Year","Area (m2)","Population","Female","Male","Population Density","Household (person)","Per Capita Income","Housing Unit Prices For Sale","Housing Unit Prices For Rent","Commercial Property Unit Prices For Sale","Commercial Property Unit Prices For Rent","nearest2009_1","nearest2009_2","nearest2009_3","nearest2009_4","nearest2009_5","nearest2013_1","nearest2013_2","nearest2013_3","nearest2013_4","nearest2013_5","nearest2020_1","nearest2020_2","nearest2020_3","nearest2020_4","nearest2020_5","x_coord","y_coord"
255,"406177.886","4545090.947",10,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,10,29,20,18,10,10,29,20,10,10,10,29,20,25,"41.035279","28.884279"
256,"406181.458","4545085.629",10,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,29,10,20,2,10,29,10,20,10,1,29,10,20,10,4,"41.035232","28.884323"
257,"406182.41","4545083.883",29,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,10,20,2,16,10,10,20,10,28,10,10,20,10,4,"41.035216","28.884334"
258,"406187.728","4545077.295",20,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,29,23,10,12,28,29,4,10,12,4,29,4,10,12,"41.035157","28.884399"
259,"406190.745","4545071.024",16,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,20,12,23,29,4,20,12,23,29,4,20,12,23,29,"41.035101","28.884435"
260,"406192.332","4545069.913",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,12,20,23,25,28,12,20,23,25,4,12,20,23,20,"41.035091","28.884454"
261,"406193.999","4545064.753",12,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,16,23,20,20,4,28,23,20,20,4,4,23,20,21,"41.035045","28.884475"
262,"406197.889","4545059.118",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,7,23,16,12,20,28,4,28,12,21,28,4,4,"41.035277","28.884505"
263,"406202.254","4545053.482",20,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,7,23,20,20,12,28,23,20,10,12,28,23,20,10,12,"41.035212","28.884559"
264,"406203.842","4545051.021",7,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,23,20,20,10,20,23,20,10,10,21,23,20,10,10,"41.035173","28.88459"
265,"406209.16","4545042.29",20,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,7,20,21,20,10,28,20,21,20,10,28,21,21,20,"41.035173","28.88459"
266,"406210.985","4545037.448",10,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,21,7,20,9,20,21,28,20,9,20,21,28,20,28,"41.035046","28.884674"
267,"406215.51","4545030.543",21,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,20,16,9,10,10,20,16,9,10,10,20,16,28,10,"41.03501","28.884703"
268,"406222.812","4545019.748",16,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,21,12,20,10,18,21,12,20,10,18,21,2,20,10,18,"41.034909","28.884789"
269,"406231.147","4545006.651",20,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,12,18,12,16,2,12,18,12,16,2,12,18,20,16,"41.034784","28.88489"
270,"406233.21","4545002.761",2,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,12,2,12,28,20,12,2,12,28,20,12,2,20,28,"41.034784","28.88489"
271,"406235.83","4544997.681",12,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,2,2,20,10,20,2,2,20,10,20,2,2,20,10,10,"41.034784","28.88489"
272,"406238.846","4544993.157",2,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,2,22,6,12,20,2,22,6,12,10,2,22,3,"41.034663","28.884995"
273,"406243.212","4544984.981",20,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,2,10,12,1,22,2,11,12,1,22,2,14,12,21,"41.034623","28.885044"
274,"406245.275","4544982.124",22,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,20,10,2,7,1,20,11,2,7,1,10,14,2,7,21,"41.034578","28.885084"
275,"406244.799","4544976.409",10,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,22,20,7,2,29,22,20,7,2,29,22,10,7,2,29,"41.034578","28.885084"
276,"406249.72","4544968.154",7,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,2,22,20,12,11,2,22,20,21,14,2,22,10,21,"41.034508","28.885131"
277,"406258.769","4544959.343",2,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,7,28,9,21,26,7,22,12,16,23,7,22,12,16,23,"41.034386","28.885239"
278,"406048.118","4545327.375",1,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,26,12,23,27,2,26,12,23,27,2,3,12,23,12,7,"41.037328","28.882537"
279,"406050.102","4545323.935",26,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,1,23,27,15,12,1,23,27,28,12,1,23,12,4,"41.037102","28.882714"
280,"406051.822","4545321.554",12,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,26,23,1,27,15,26,23,1,27,28,3,23,1,12,4,"41.037102","28.882714"
281,"406054.071","4545318.379",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,27,26,15,1,12,27,26,28,1,12,12,3,4,1,"41.037102","28.882714"
282,"406056.187","4545315.336",27,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,15,12,26,1,23,28,12,26,1,23,4,12,3,1,"41.037102","28.882714"
283,"406058.436","4545312.029",15,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,27,23,10,12,26,27,23,10,12,26,12,23,10,12,3,"41.037102","28.882714"
284,"406064.919","4545304.223",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,15,10,27,10,23,28,10,27,10,23,4,4,12,10,23,"41.036939","28.882878"
285,"406070.607","4545294.302",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,1,10,10,10,10,1,10,10,10,10,1,10,"41.036864","28.882928"
286,"406072.724","4545291.259",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,1,10,10,10,10,1,10,10,4,10,1,10,10,"41.036822","28.882979"
287,"406076.296","4545285.703",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,10,10,10,10,1,10,10,10,10,1,10,10,4,10,"41.036715","28.883022"
288,"406077.486","4545282.395",1,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,4,10,10,10,10,4,10,10,10,10,4,4,"41.036715","28.883022"
289,"406080.794","4545278.162",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,4,10,23,10,1,4,10,4,10,1,4,10,4,10,"41.036715","28.883022"
290,"406084.63","4545271.283",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,23,1,23,4,10,23,1,23,4,10,23,1,23,"41.03658","28.883146"
291,"406087.541","4545265.594",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,4,23,10,20,23,4,23,10,20,23,4,23,10,20,"41.036516","28.88318"
292,"406089.922","4545261.625",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,23,20,4,20,23,4,20,4,20,23,4,20,4,20,"41.036516","28.88318"
293,"406091.642","4545258.45",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,20,23,20,4,23,20,4,20,4,23,20,4,20,4,"41.036516","28.88318"
294,"406094.287","4545252.233",20,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,20,23,23,10,23,20,23,23,10,4,20,23,23,12,4,"41.036516","28.88318"
295,"406097.462","4545247.47",20,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,20,10,10,23,21,20,10,10,23,21,20,12,10,23,10,"41.036516","28.88318"
296,"406102.357","4545241.517",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,20,20,20,10,21,20,20,20,10,10,20,20,20,"41.036419","28.883342"
297,"406103.812","4545239.4",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,20,20,20,10,21,20,20,20,12,10,20,20,20,"41.036394","28.883367"
298,"406105.929","4545236.358",21,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,20,20,23,10,10,20,20,23,10,12,20,20,22,"41.036394","28.883367"
299,"406112.676","4545227.23",20,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,28,21,23,28,12,28,21,23,28,12,28,10,22,10,10,"41.036256","28.883467"
300,"406116.513","4545219.953",28,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,20,10,21,12,28,20,2,21,12,28,20,2,21,10,10,"41.036182","28.88352"
301,"406121.407","4545211.751",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,21,1,4,28,29,21,1,4,28,29,21,1,4,28,21,"41.036108","28.88358"
302,"406122.73","4545208.973",21,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,1,4,29,28,2,1,4,29,28,2,1,4,21,28,"41.036087","28.883596"
303,"406124.318","4545206.46",1,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,21,4,10,29,10,21,4,2,29,10,21,4,2,21,10,"41.036087","28.883596"
304,"406126.038","4545204.211",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,29,21,10,10,1,29,21,2,10,1,21,21,2,10,"41.036045","28.883633"
305,"406127.493","4545201.036",29,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,1,21,10,10,4,1,21,10,2,4,1,21,10,2,"41.036024","28.883655"
306,"406132.255","4545191.775",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,4,29,7,1,4,4,29,7,12,21,4,21,7,28,"41.035942","28.88371"
307,"406134.107","4545188.997",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,7,29,1,10,4,7,29,12,10,4,7,21,28,"41.035942","28.88371"
308,"406135.827","4545186.748",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,7,10,10,10,4,7,10,10,10,21,7,10,10,10,"41.035942","28.88371"
309,"406137.282","4545183.441",7,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,4,4,10,10,10,4,4,10,10,10,4,21,10,10,4,"41.035875","28.883771"
310,"406148.395","4545168.756",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,12,10,16,20,23,10,10,16,20,23,10,10,29,20,"41.035737","28.883889"
311,"406148.792","4545165.449",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,12,10,16,23,10,10,10,16,23,10,10,10,29,23,"41.035737","28.883889"
312,"406152.628","4545159.364",12,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,23,12,10,10,10,23,12,10,10,10,23,12,10,7,"41.035643","28.88397"
313,"406153.422","4545158.173",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,12,23,10,23,10,12,23,10,23,10,12,23,10,23,"41.035643","28.88397"
314,"406156.597","4545153.146",12,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,12,28,28,1,10,10,28,10,1,10,10,10,10,4,"41.035643","28.88397"
315,"406162.682","4545142.298",28,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,21,12,12,23,1,21,12,12,10,1,21,21,12,23,4,"41.035643","28.88397"
316,"406164.138","4545139.52",21,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,28,12,23,12,1,28,12,10,12,1,10,21,23,12,4,"41.035643","28.88397"
317,"406167.577","4545133.302",12,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,21,28,21,23,16,21,28,21,10,16,21,10,21,23,23,"41.035485","28.884121"
318,"406176.044","4545123.777",21,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,16,10,12,12,10,16,10,12,12,10,23,4,21,12,10,"41.035371","28.884212"
319,"406178.954","4545118.221",16,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,10,10,12,10,21,10,6,12,4,21,10,18,12,"41.035279","28.884279"
320,"406181.203","4545113.591",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,16,10,21,18,10,16,6,21,10,10,23,18,21,25,"41.035279","28.884279"
321,"406183.055","4545111.077",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,16,18,30,10,6,16,10,28,4,18,23,25,1,"41.035216","28.884334"
322,"406185.833","4545105.653",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,18,10,30,10,10,10,10,28,10,10,25,10,1,4,10,"41.035216","28.884334"
323,"406189.009","4545102.743",18,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,30,10,10,10,10,28,6,10,10,1,1,18,10,10,4,"41.035157","28.884399"
324,"406190.728","4545100.494",30,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,18,10,10,10,4,10,10,6,1,4,25,10,18,4,10,"41.035157","28.884399"
325,"406192.713","4545097.98",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,30,10,18,4,10,28,1,10,4,6,1,4,25,10,18,"41.035091","28.884454"
326,"406194.697","4545094.541",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,30,18,10,10,4,28,10,10,10,10,1,25,10,"41.035045","28.884475"
327,"406196.814","4545090.44",4,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,10,10,30,25,1,10,10,28,25,4,10,10,1,20,"41.035045","28.884475"
328,"406201.312","4545083.164",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,25,4,10,20,16,25,4,1,20,28,20,10,4,20,4,"41.035212","28.884559"
329,"406203.825","4545078.798",25,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,16,23,20,10,4,28,4,20,10,10,4,4,20,"41.035173","28.88459"
330,"406210.704","4545064.643",1,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,20,23,20,7,25,10,23,20,28,25,10,23,21,28,20,"41.035046","28.884674"
331,"406213.086","4545060.674",20,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,20,7,20,23,1,20,28,20,23,30,21,28,20,23,"41.03501","28.884703"
332,"406220.229","4545049.297",20,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,9,20,20,10,7,9,20,10,10,28,28,20,10,10,28,"41.034909","28.884789"
333,"406225.786","4545040.301",9,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,20,21,10,20,10,20,21,10,20,10,20,21,10,20,"41.034829","28.884857"
334,"406228.564","4545035.274",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,9,21,20,12,16,9,21,20,12,16,28,21,20,2,16,"41.034784","28.88489"
335,"406237.202","4545021.761",12,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,18,12,16,20,10,18,12,16,20,10,18,20,16,20,10,"41.034663","28.884995"
336,"406241.264","4545017.282",18,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,12,28,20,10,12,12,28,20,10,2,20,28,20,10,"41.034623","28.885044"
337,"406244.571","4545012.255",12,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,28,18,10,12,23,28,18,10,12,23,28,18,10,2,23,"41.034578","28.885084"
338,"406246.952","4545007.757",28,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,12,23,6,18,10,12,23,6,18,10,20,23,3,18,"41.034538","28.885113"
339,"406248.408","4545004.45",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,28,6,12,12,23,28,6,12,12,23,28,3,20,12,"41.034508","28.885131"
340,"406250.392","4545002.333",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,6,28,12,1,10,6,28,12,1,10,3,28,20,21,"41.03449","28.885155"
341,"406251.318","4544999.158",6,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,10,28,1,2,23,10,28,1,2,23,10,28,21,2,"41.034461","28.885166"
342,"406257.271","4544990.692",1,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,29,6,12,10,23,29,6,21,10,23,29,3,21,10,23,"41.034386","28.885239"
343,"406259.52","4544986.458",29,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,1,12,10,26,22,1,21,10,23,22,21,21,10,23,22,"41.034348","28.885266"
344,"406262.431","4544981.299",12,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,29,26,21,1,10,29,23,16,1,10,29,23,16,21,"41.034302","28.885301"
345,"406264.018","4544979.314",10,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,26,21,29,9,21,23,16,29,12,21,23,16,29,12,"41.034284","28.885321"
346,"406266.135","4544977.065",26,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,12,9,29,10,16,21,12,29,10,16,21,12,29,"41.034264","28.885346"
347,"406267.854","4544973.89",21,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,26,9,10,28,12,23,12,10,22,21,23,12,10,22,21,"41.034235","28.885367"
348,"406270.368","4544970.186",9,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,28,21,26,10,12,22,16,23,10,21,22,16,23,10,21,"41.034202","28.885397"
349,"406271.559","4544967.673",28,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,9,21,26,10,2,12,16,23,10,2,12,16,23,10,2,"41.03418","28.885412"
0,"405682.182","4546361.891",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,18,7,6,29,23,16,11,6,29,4,16,11,6,29,"41.046664","28.878191"
1,"405684.827","4546356.467",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,18,25,7,6,16,16,25,11,6,16,16,25,11,6,16,"41.046615","28.878224"
2,"405686.547","4546352.895",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,7,6,25,16,23,11,6,25,16,4,11,6,25,16,"41.046583","28.878245"
3,"405689.193","4546348.662",11,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,18,16,20,25,6,16,16,23,25,6,16,16,4,25,"41.046546","28.878277"
4,"405690.648","4546345.619",6,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,16,18,20,20,11,16,16,23,16,11,16,16,4,20,"41.046518","28.878295"
5,"405692.368","4546342.708",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,6,7,20,18,20,6,11,16,16,23,6,11,20,16,4,"41.046492","28.878315"
6,"405695.94","4546334.374",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,6,7,25,16,4,6,11,25,16,4,6,11,25,"41.046418","28.878359"
7,"405700.306","4546325.246",4,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,8,16,16,25,16,8,20,16,25,20,10,16,16,"41.046336","28.878413"
8,"405702.713","4546320.298",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,8,16,20,20,4,8,20,16,8,4,10,16,20,29,"41.046292","28.878442"
9,"405705.624","4546313.948",8,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,25,16,16,25,20,25,4,16,16,16,25,4,16,29,"41.046235","28.878477"
10,"405707.476","4546309.053",20,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,8,25,16,16,25,8,25,16,4,16,10,25,16,4,29,"41.046191","28.8785"
11,"405714.355","4546294.634",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,25,28,8,16,20,25,28,8,16,16,10,28,10,"41.046062","28.878584"
12,"405717.927","4546287.358",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,25,29,28,16,16,25,29,28,16,16,10,29,28,16,"41.045997","28.878628"
13,"405721.499","4546280.478",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,12,16,29,16,16,16,16,29,16,16,12,16,29,"41.045935","28.878671"
14,"405729.039","4546262.09",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,16,7,20,25,10,16,7,20,25,14,16,20,10,10,"41.045771","28.878764"
15,"405733.14","4546253.888",10,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,12,7,16,26,16,16,7,16,26,16,12,20,20,26,"41.045697","28.878814"
16,"405735.786","4546247.935",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,7,9,26,12,11,7,10,26,16,10,20,14,26,12,18,"41.045644","28.878846"
17,"405736.977","4546244.892",7,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,9,26,11,12,16,10,26,10,16,16,14,26,18,12,"41.045617","28.878861"
18,"405742.269","4546234.573",26,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,16,7,28,16,10,16,7,28,16,18,16,20,28,16,"41.045525","28.878925"
19,"405744.518","4546229.943",10,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,26,28,20,7,16,26,28,20,7,16,26,28,10,20,"41.045483","28.878953"
20,"405745.84","4546227.958",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,28,26,20,7,10,28,26,20,7,18,28,26,10,20,"41.045465","28.878969"
21,"405747.825","4546223.725",28,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,11,20,26,10,16,10,20,26,10,16,18,10,26,10,"41.045428","28.878993"
22,"405750.603","4546217.243",20,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,28,10,16,11,10,28,10,16,10,10,28,10,16,18,10,"41.04537","28.879027"
23,"405753.91","4546211.157",10,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,10,28,23,16,20,10,28,23,16,10,10,28,23,16,"41.045315","28.879067"
24,"405758.011","4546201.897",10,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,10,2,20,10,23,10,2,20,10,23,10,25,10,10,"41.045232","28.879118"
25,"405761.186","4546195.15",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,2,10,10,20,10,2,10,10,20,10,25,10,10,16,10,"41.045172","28.879156"
26,"405762.906","4546191.446",2,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,10,10,20,25,23,10,10,20,25,23,10,10,16,25,"41.045139","28.879177"
27,"405766.478","4546184.567",10,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,25,2,23,6,20,25,2,23,6,16,25,25,23,6,"41.045077","28.879221"
28,"405767.669","4546180.73",20,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,10,6,2,23,25,10,6,2,23,25,10,6,25,23,"41.045043","28.879236"
29,"405768.595","4546178.746",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,10,6,2,18,20,10,6,2,18,16,10,6,25,10,"41.045025","28.879247"
30,"405770.976","4546173.19",6,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,20,18,10,12,25,20,18,10,12,25,16,10,10,9,"41.044975","28.879276"
31,"405776.003","4546165.649",18,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,12,6,25,20,9,12,6,25,20,9,9,6,25,16,9,"41.044908","28.879337"
32,"405777.723","4546162.077",12,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,18,6,9,25,18,18,6,9,16,18,10,6,9,24,13,"41.044876","28.879358"
33,"405782.882","4546150.435",9,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,18,12,3,18,16,18,12,3,18,24,13,9,3,10,"41.044772","28.879421"
34,"405784.205","4546148.848",16,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
